"","X1","X2","X3","X4"
"31",2.43609639353449,9.24148891065305,9.24148891065305,8.74073615906766
"32",7.08112227904871,8.91812555235922,8.91812555235922,5.95588041197914
"33",8.755787652063,9.0490619569512,9.0490619569512,0.909993299006894
"34",8.86655386057453,8.5136673875715,8.5136673875715,3.05451280264572
"35",7.58740496159456,6.78674238808067,6.78674238808067,2.2053948471177
"36",3.55985512930624,9.21430205660781,9.21430205660781,8.18730066049849
"37",6.04171490498865,8.60109862052883,8.60109862052883,7.86464911628551
"38",5.73967205405806,9.15207533044565,9.15207533044565,8.12108504667004
"39",6.51412884451923,9.34061356137625,9.34061356137625,6.01549766736303
"40",7.29719708765062,7.01707552603131,7.01707552603131,0.808304835925378
"41",2.7125620180272,6.42902221037677,6.42902221037677,4.84166722696959
"42",0.392985998261634,7.18789894892758,7.18789894892758,8.67629853285563
"43",3.58013815405242,8.92756595496665,8.92756595496665,7.52366463520219
"44",0.742158811621343,1.34040120826626,1.34040120826626,1.76317254528072
"45",5.19549429931067,8.72983273194904,8.72983273194904,8.42450513879776
"46",7.72396162865218,8.45868856181558,8.45868856181558,1.51348311188136
"47",3.90891041075772,8.93591011330634,8.93591011330634,5.00976141372749
"48",3.05359379398486,8.66770408041489,8.66770408041489,4.92750911029818
"49",6.09708988096277,9.15943617738765,9.15943617738765,8.23507162537682
"50",0.180240334665191,6.24235039595899,6.24235039595899,5.01033344943628
"51",4.7038817137178,3.94966053974708,3.94966053974708,7.50184062662106
"52",7.8123579392644,9.04345341909629,9.04345341909629,6.18799892997459
"53",1.73831461137975,5.93094515625636,5.93094515625636,4.82047854135858
"54",8.64877123991651,8.27150328491002,8.27150328491002,6.38563861889496
"55",7.67627686226806,8.34967108288777,8.34967108288777,8.08196324937695
"56",3.80501592440761,8.79651111367267,8.79651111367267,8.37819920668234
"57",2.23820219382255,9.20283891495272,9.20283891495272,8.38627392420538
"58",3.73686358176193,8.62158933067492,8.62158933067492,4.76034890739511
"59",5.58312156559889,9.05567407134733,9.05567407134733,7.13074627942468
"60",5.14879135710961,6.51344949876338,6.51344949876338,5.46506300651398
"61",5.69047980399114,8.42032571958847,8.42032571958847,6.92130566506562
"62",5.18747234215681,8.48865392891472,8.48865392891472,5.4415469802813
"63",6.25078234747846,8.7549379273774,8.7549379273774,7.93262385921605
"64",5.56684554104335,6.15211165296577,6.15211165296577,0.278311219750172
"65",7.91528846553787,7.25748137497951,7.25748137497951,4.07340541903983
"66",4.42376698386711,6.41410189405607,6.41410189405607,4.50976326711923
"67",1.20802429496657,8.95625244864754,8.95625244864754,6.63254045040948
"68",1.53693925168233,9.38795219871445,9.38795219871445,6.78766007607512
"69",8.11846913499309,8.579574582602,8.579574582602,0.138466350821081
"70",2.36700628800059,9.26109259567049,9.26109259567049,6.93388764740667
"71",4.35327946037396,4.69995221129528,4.69995221129527,1.20551279508096
"72",2.69684808853879,6.75563190658355,6.75563190658355,7.9558408984811
"73",3.49550059002394,9.22099318603861,9.22099318603861,8.16151617355235
"74",4.91634534986953,9.54913511893214,9.54913511893214,7.34456997264867
"75",3.24149938327095,7.703941113493,7.703941113493,8.10489250398011
"76",8.54553101119006,8.73231672197341,8.73231672197341,1.07322797587155
"77",8.82424872758083,8.36521795762008,8.36521795762008,3.08281924173767
"78",7.68958956571456,7.75943725057297,7.75943725057297,2.10367529257075
"79",3.17073693818065,7.76080201772199,7.76080201772199,8.27179006097382
"80",4.29522167506746,7.5439229737202,7.5439229737202,6.44577046209891
"81",3.07934305635933,7.57406614541165,7.57406614541165,4.19883188043986
"82",4.92841280880216,3.81224138227154,3.81224138227154,0.873970043057213
"83",8.84757452126481,8.69215286712921,8.69215286712921,1.64324979385468
"84",3.91150018500846,7.74356081362626,7.74356081362626,6.29890598702173
"85",5.54034013731576,8.83046919035413,8.83046919035413,6.97958554272686
"86",2.54885393053742,6.49043913538559,6.49043913538559,4.99427903854053
"87",3.64936925577484,7.93699140640127,7.93699140640127,5.17121092974013
"88",6.34164393040092,3.11858372392394,3.11858372392394,1.41869850703321
"89",6.69034776359135,8.00641089435727,8.00641089435727,4.18520825195949
"90",9.05466052651993,9.53148096387868,9.53148096387868,3.89752827660296
"91",5.26943378974139,8.81006185099634,8.81006185099634,5.77350229874886
"92",0.848501104381427,7.72818909067399,7.72818909067399,8.99553715987554
"93",6.07038971899544,7.61653546984371,7.61653546984371,2.63858750359852
"94",9.02262711717124,9.26549558346561,9.26549558346561,2.13738023437312
"95",7.56274295348857,8.65724531422675,8.65724531422675,6.46614780018651
"96",4.76237977423938,9.02518497423212,9.02518497423212,9.24308323406192
"97",1.69868282735812,7.93746626293124,7.93746626293124,7.6484929980996
"98",6.58574157532174,9.64755682229375,9.64755682229375,6.3376116554245
"99",6.76399126420253,8.89326007261576,8.89326007261576,4.26891985051435
"100",3.41565147724207,8.3628451841244,8.3628451841244,6.87672614240716
